Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,EMA_20,bb_upper,bb_middle,bb_lower,bb_percent_b,bb_z_score,bb_width,rsi,macd_line,macd_signal,macd_histogram,stoch_k,stoch_d,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,fib_0,fib_236,fib_382,fib_500,fib_618,fib_786,fib_100,adx,pdi,mdi,psar,psar_is_reversal,donchian_upper,donchian_lower,donchian_center,donchian_width,roc,elliott_wave_oscillator,doji,hammer,shooting_star,engulfing_bullish,engulfing_bearish
2019-01-02 00:00:00-05:00,144.85849879476368,149.42519614853518,144.75296516536886,148.5905303955078,58576700,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,161.71507263183594,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,,,,,,,,,False,False,False,False,False
2019-01-03 00:00:00-05:00,146.403129802812,147.03631698508582,143.41942203850653,143.73602294921875,74820200,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,161.56150817871094,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,,,,,,,,,False,False,False,False,False
2019-01-04 00:00:00-05:00,146.15367977554834,150.62444713380785,145.57805372922806,149.88571166992188,74709300,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,163.95040893554688,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,143.41942203850653,True,,,,,,,False,False,False,False,False
2019-01-07 00:00:00-05:00,150.25984452670454,152.40888607717807,149.77056028653263,151.67015075683594,52059300,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,164.0655517578125,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,143.41942203850653,False,,,,,,,False,False,False,False,False
2019-01-08 00:00:00-05:00,153.0612762841747,153.60813633311412,150.81630423296323,153.04209899902344,49388700,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,164.26699829101562,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,143.7790006000534,False,,,,,,,True,False,False,False,False
2019-01-09 00:00:00-05:00,153.63692817765806,154.96089290772903,152.99413773833157,154.28932189941406,46491700,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,164.9577178955078,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,144.36874874403705,False,,,,,,,False,False,False,False,False
2019-01-10 00:00:00-05:00,153.11888124656784,154.81699357255593,152.25542015824084,154.73065185546875,38943400,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,165.28396606445312,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,145.2161202771324,False,,,,,,,False,False,False,False,False
2019-01-11 00:00:00-05:00,153.81924553932828,154.32772187836127,153.30116591595123,154.1646270751953,30176600,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,165.2552032470703,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,145.99570208758013,False,,,,,,,False,False,False,False,False
2019-01-14 00:00:00-05:00,152.85986828373328,153.4642896877256,152.14991321617327,152.80230712890625,30710200,0.0,0.0,0.0,,,,,,,,,,,,,,149.19015747311778,,,,164.6507568359375,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,146.71291735319204,False,,,,,,,True,False,False,False,False
2019-01-15 00:00:00-05:00,153.5026240079626,155.9970475037524,153.41628229535436,155.78598022460938,40874200,0.0,0.0,0.0,,,,,,,,,,,,,,149.708234771129465,,,,165.86920166015625,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,147.372755397555,False,,,,,,,False,False,False,False,False
2019-01-16 00:00:00-05:00,156.0450231487253,157.12914023887947,155.69964161977416,155.75721740722656,33812200,0.0,0.0,0.0,,,,,,,,,,,,,,151.353596984053765,,,,166.47361755371094,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,148.23518460817476,False,,,,,,,False,False,True,False,False
2019-01-17 00:00:00-05:00,155.25830684313502,157.6855658330898,155.00887035754437,156.98521423339844,39329000,0.0,0.0,0.0,,,,,,,,,,,,,,153.728063059811215,,,,166.64630126953125,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,149.30245928385932,False,,,,,,,False,False,False,True,False
2019-01-18 00:00:00-05:00,158.0885287975912,159.2781795171412,157.16752116368033,158.53944396972656,57183200,0.0,0.0,0.0,,,,,,,,,,,,,,155.047241875052215,,,,166.54080200195312,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,150.4760942007516,False,,,,,6.695523293266019,,False,False,False,False,False
2019-01-22 00:00:00-05:00,157.39778182794333,157.47453491180028,154.23178665482615,155.36387634277344,56711700,0.0,0.0,0.0,,,,,,,,,,,,,,155.714046366657235,,,,166.15701293945312,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,,,151.88442785137394,False,,,,,8.089728068838214,,False,False,False,False,False
2019-01-23 00:00:00-05:00,156.16017086628847,156.87011126320553,153.80966443379512,155.56533813476562,38106100,0.0,0.0,0.0,,,,,,,,62.940671214812404,,,,,,155.714046366657235,,,,167.3082733154297,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,31.07196623796015,17.14148411906342,153.0674281178967,False,,,,,3.789304798679821,,False,False,False,False,False
2019-01-24 00:00:00-05:00,156.07383560291552,156.8029826680569,155.47901743011548,156.57272338867188,32417800,0.0,0.0,0.0,,,,,,,,64.37481266312884,,,,77.38603788050432,,155.714046366657235,,,,167.3370819091797,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,30.061643579206866,16.584119011315856,153.80966443379512,False,,,,,3.2323912169744933,,False,False,False,False,False
2019-01-25 00:00:00-05:00,157.82951714318594,158.9232230529765,157.29226015439832,158.4435272216797,36515900,0.0,0.0,0.0,,,,,,,,66.93395278137388,,,,82.6872074546411,,155.714046366657235,,,,167.46176147460938,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,33.5816703882256,15.613476590571832,153.80966443379512,False,,,,,3.52937411208057,,False,False,False,False,False
2019-01-28 00:00:00-05:00,156.40000166481573,156.49593202840205,155.18157039796804,156.48634338378906,33491200,0.0,0.0,0.0,,,,,,,,61.92239537573687,,,,79.49347993967918,79.8555750916082,156.34723090624778,,,,166.51197814941406,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,30.88048911221787,19.562311291614233,154.6846268471305,False,,,,,1.4239621104870146,,True,True,False,False,False
2019-01-29 00:00:00-05:00,156.57270951941925,156.61109338216122,154.4524622362892,155.0089111328125,30784200,0.0,0.0,0.0,,,,,,,,58.36957381013697,,,,66.1120044709453,76.09756395508852,156.54392197546816,,,,164.46847534179688,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,29.206269451220372,20.332944416498027,159.2781795171412,True,,,,,0.17983461842044537,,False,False,False,False,True
2019-01-30 00:00:00-05:00,156.76455403950982,159.52760604654804,156.2752696795766,158.95196533203125,41346500,0.0,0.0,0.0,154.31859817504883,161.47576803309252,154.31859817504883,147.16142831700515,0.8236871032042883,1.2947484128171531,0.09275835761448618,64.26283396516273,,,,66.43744578033157,70.68097673031868,156.66863524017158,,,,164.21902465820312,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,33.05483087821241,18.11847733419143,154.4524622362892,True,,,,,3.105341573914272,,False,False,False,False,False
2019-01-31 00:00:00-05:00,159.93058061739478,162.12759563186933,159.70992464308026,161.331298828125,37258400,0.0,0.0,0.0,154.98647442772275,162.2271736121174,154.95563659667968,147.68409958124195,0.938398526880188,1.75359410752075,0.0938531462958546,67.27343010452003,,,,74.77489060954031,69.10811362027239,157.968630032832225,,,,167.63442993164062,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,36.77236503568854,16.738749089042262,154.4524622362892,False,159.52760604654804,143.41942203850653,151.47351404252728,16.10818400804152,5.581716571873204,,False,False,False,False,False
2019-02-01 00:00:00-05:00,160.5349784147145,161.75340969562703,160.20878882428192,160.6501007080078,32143700,0.0,0.0,0.0,155.52586740679752,161.3981099569094,155.80134048461915,150.2045710123289,0.9331749098649681,1.7326996394598748,0.07184494632564174,65.57032086550561,,,,89.80292492030605,77.00508710339265,157.968630032832225,,,,168.5554962158203,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,35.36183200738993,16.096675661902545,154.75946757211238,False,162.12759563186933,143.41942203850653,152.77350883518793,18.7081735933628,3.1223095148776787,,True,False,False,False,False
2019-02-04 00:00:00-05:00,160.67890464874318,162.64566040039062,160.53500176119883,162.64566040039062,26718800,0.0,0.0,0.0,156.20394292999686,162.10199416862466,156.43933792114257,150.77668167366048,1.0480045236727649,2.192018094691058,0.07239427528562545,68.11678197488472,,,,92.40374122675723,85.66051891886787,158.22766241709287,,,,169.82186889648438,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,35.73113411926148,15.23661145472556,155.05419269450266,False,162.12759563186933,145.57805372922806,153.85282468054868,16.549541902641266,4.422551396224715,,False,False,False,False,False
2019-02-05 00:00:00-05:00,162.86628556922537,164.2765921570269,162.7991357807904,164.084716796875,28156400,0.0,0.0,0.0,156.95449282208048,163.19731280989535,157.06006622314453,150.9228196363937,1.0722965889048186,2.2891863556192695,0.07815158536901762,69.84862667515628,,,,94.45294817773832,92.21987144160055,159.36452719665805,,,,169.5341033935547,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,38.46706296664768,14.587988140090534,155.50968075685594,False,162.64566040039062,149.77056028653263,156.2081103434616,12.875100113857997,4.522402060694294,,False,False,False,False,False
2019-02-06 00:00:00-05:00,164.12309667378682,164.410902387462,162.85669297701097,163.59542846679688,27970000,0.0,0.0,0.0,157.58696288348204,164.05808414343005,157.5877326965332,151.11738124963637,0.9642480257502037,1.8569921030008154,0.08211745084697426,68.4864815580161,,,,96.8248632708673,94.5605175584543,159.4316823118756,,,,171.1074981689453,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,37.21859468870569,13.97734527876215,156.21103366886962,False,164.2765921570269,150.81630423296323,157.54644819499507,13.460287924063664,3.1891019486833594,,False,False,False,False,False
2019-02-07 00:00:00-05:00,162.16592301056176,162.56886563152628,160.17038719305836,161.39840698242188,42036200,0.0,0.0,0.0,157.94995755957154,164.4307444174427,157.94318695068358,151.45562948392447,0.7662959094730272,1.0651836378921102,0.08215051996873786,62.584641886181785,3.828749624004729,,,87.35271351437551,92.87684165432705,159.4316823118756,153.915162212984265,,,171.51498413085938,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,33.85533813546467,19.80172751702518,157.03102054072886,False,164.410902387462,152.14991321617327,158.28040780181763,12.260989171288713,3.8841272383901395,,False,False,False,False,False
2019-02-08 00:00:00-05:00,159.98816453698174,161.74385321348714,159.80589239957632,161.71507263183594,29020700,0.0,0.0,0.0,158.30853994740625,164.80254842726728,158.29240798950195,151.78226755173662,0.7628717978554737,1.051487191421895,0.0822546137297638,63.07851237782533,3.6831038081744794,,,79.48730418766877,87.88829365763719,159.4316823118756,153.915162212984265,,,172.09169006347656,552.7999877929688,517.19669991782,495.17093707980416,477.36929314222976,459.56764920465537,434.22293580200704,401.9385984914908,,32.088436208974045,19.74987352967804,157.76900872540216,False,164.410902387462,152.14991321617327,158.28040780181763,12.260989171288713,3.953152142248309,,False,False,False,False,False
